JobID	JobTitle	CompanyName	Location	JobURL	RobotCode	CreatedAt	NormalizedJob	City	Country	Region	GeoID
1	Especialista en Inteligencia Artificial	Inteligencia Versátil	Madrid, Community of Madrid, Spain (On-site)	https://www.linkedin.com/jobs/view/4240901168/	0	2025-06-12 20:49:13.333	Administrator	Amsterdam	Netherlands	Europe	102890719
2	Senior Machine Learning Engineer (Conversational AI) with verification	Senovo IT Ltd	European Union (Remote)	https://www.linkedin.com/jobs/view/4242626878/	0	2025-06-12 20:49:13.340	Administrator	Amsterdam	Netherlands	Europe	102890719
3	Data Protection & AI Compliance - Freelance	E-Frontiers	European Union (Remote)	https://www.linkedin.com/jobs/view/4246061271/	0	2025-06-12 20:49:13.347	Administrator	Amsterdam	Netherlands	Europe	102890719
4	Data Science-Computer Vision with verification	Ayesa	Madrid, Community of Madrid, Spain (Hybrid)	https://www.linkedin.com/jobs/view/4237401568/	0	2025-06-12 20:49:13.353	Administrator	Amsterdam	Netherlands	Europe	102890719
5	Chief Technology Officer	SciPro	European Union (Remote)	https://www.linkedin.com/jobs/view/4248193934/	0	2025-06-12 20:49:13.360	Administrator	Amsterdam	Netherlands	Europe	102890719
6	Data & AI Lead with verification	Gameplay Galaxy	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4233100482/	0	2025-06-12 20:49:13.380	Administrator	Amsterdam	Netherlands	Europe	102890719
7	AI Prompting Engineer	Hypatos	EMEA (Remote)	https://www.linkedin.com/jobs/view/4231145471/	0	2025-06-12 20:49:13.383	Administrator	Amsterdam	Netherlands	Europe	102890719
8	Concierge Agent Opportunity in Dubai	Confidential Careers	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4229458949/	0	2025-06-12 20:52:06.093	Agent	Amsterdam	Netherlands	Europe	102890719
9	Estate Agent (Relocation to Dubai) with verification	Betterhomes	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4230580949/	0	2025-06-12 20:52:06.100	Agent	Amsterdam	Netherlands	Europe	102890719
10	Real Estate Agent	HousingNet NL	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4245218394/	0	2025-06-12 20:52:06.103	Agent	Amsterdam	Netherlands	Europe	102890719
11	Travel Agent - Europe	Lancelot Productions Lda	European Union (Remote)	https://www.linkedin.com/jobs/view/4230288452/	0	2025-06-12 20:52:06.107	Agent	Amsterdam	Netherlands	Europe	102890719
12	Sales Agent	Nature Bar	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4249660796/	0	2025-06-12 20:52:06.110	Agent	Amsterdam	Netherlands	Europe	102890719
13	Customer Support Agent with French (Flexible Shifts) with verification	WeDoSupport	European Union (Remote)	https://www.linkedin.com/jobs/view/4231810632/	0	2025-06-12 20:52:06.120	Agent	Amsterdam	Netherlands	Europe	102890719
14	Client Service Agent	Yezzer	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4227725690/	0	2025-06-12 20:52:06.120	Agent	Amsterdam	Netherlands	Europe	102890719
15	Junior Sales Agent	TAGGRS	Heerenveen, Friesland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4234980292/	0	2025-06-12 20:52:06.123	Agent	Amsterdam	Netherlands	Europe	102890719
16	Account Executive	ZenRows	EMEA (Remote)	https://www.linkedin.com/jobs/view/4247941146/	0	2025-06-12 20:52:06.127	Agent	Amsterdam	Netherlands	Europe	102890719
17	Assistant Real Estate Agent	Amsterdam Beautiful Property Rental	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4246360061/	0	2025-06-12 20:52:06.130	Agent	Amsterdam	Netherlands	Europe	102890719
18	Reservations Agent with verification	Odyssey Hotel Group	Utrecht, Utrecht, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4215895007/	0	2025-06-12 20:52:06.133	Agent	Amsterdam	Netherlands	Europe	102890719
19	Turkish / English Customer Support Agent with verification	5CA	EMEA (Remote)	https://www.linkedin.com/jobs/view/4230004341/	0	2025-06-12 20:52:06.137	Agent	Amsterdam	Netherlands	Europe	102890719
20	Customer Service agent (NL sprekend) with verification	SimpledCard	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4237906452/	0	2025-06-12 20:52:06.140	Agent	Amsterdam	Netherlands	Europe	102890719
21	Call Centre Agent (Temp) with verification	IDP Education Ltd	Veghel, North Brabant, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4245547303/	0	2025-06-12 20:52:06.143	Agent	Amsterdam	Netherlands	Europe	102890719
22	Service & Success Agent	Valk Service Center	Breukelen, Utrecht, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4241152434/	0	2025-06-12 20:52:06.150	Agent	Amsterdam	Netherlands	Europe	102890719
23	Customer Service Agent (Groningen, NL)	Parking Network B.V.	Groningen, Groningen, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4248204334/	0	2025-06-12 20:52:06.150	Agent	Amsterdam	Netherlands	Europe	102890719
24	Customer Care Agent	Billink	Gouda, South Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4237904956/	0	2025-06-12 20:52:06.153	Agent	Amsterdam	Netherlands	Europe	102890719
25	agent	Politie Nederland	Limburg, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4238218981/	0	2025-06-12 20:52:06.157	Agent	Amsterdam	Netherlands	Europe	102890719
26	callcenter agent	Studenten.net	Nijmegen, Gelderland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4240647537/	0	2025-06-12 20:52:06.160	Agent	Amsterdam	Netherlands	Europe	102890719
27	Reservation Agent	IBIS	Badhoevedorp, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4249009863/	0	2025-06-12 20:52:06.163	Agent	Amsterdam	Netherlands	Europe	102890719
28	Customer Support Agent (w/m/d) Business Travel - Nachtschicht	Lanes & Planes	European Union (Remote)	https://www.linkedin.com/jobs/view/4227320025/	0	2025-06-12 20:52:06.167	Agent	Amsterdam	Netherlands	Europe	102890719
29	Sales Agent - Uitzendbureau.nl	Jobster	Groningen, Groningen, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4248152614/	0	2025-06-12 20:52:06.170	Agent	Amsterdam	Netherlands	Europe	102890719
30	AI Actor	micro1	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249610051/	0	2025-06-12 20:57:39.023	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
31	Software Engineer (Intern)	Naptha AI	Amsterdam, North Holland, Netherlands (Remote)	https://www.linkedin.com/jobs/view/4151316672/	0	2025-06-12 20:57:39.027	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
32	[IT] AI Enthusiast Intern with verification	TheSoul Publishing	European Union (Remote)	https://www.linkedin.com/jobs/view/4245343588/	0	2025-06-12 20:57:39.030	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
33	GenAI Technician with verification	Beagle	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4232899806/	0	2025-06-12 20:57:39.033	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
34	Internship - Gen AI with verification	The HEINEKEN Company	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4249051728/	0	2025-06-12 20:57:39.037	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
35	Insights & AI Analyst - Data Science	1GLOBAL	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4240742100/	0	2025-06-12 20:57:39.040	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
36	AI I internship	Nedstar	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4233231321/	0	2025-06-12 20:57:39.043	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
37	Artificial Intelligence Researcher	Global TechForce	European Union (Remote)	https://www.linkedin.com/jobs/view/4232764765/	0	2025-06-12 20:57:39.047	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
38	AI trainee with verification	The Talent Institute	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4249605935/	0	2025-06-12 20:57:39.050	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
39	Artificial Intelligence Engineer with verification	Lyfegen	European Union (Remote)	https://www.linkedin.com/jobs/view/4211118951/	0	2025-06-12 20:57:39.053	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
40	Content Manager	SBC Performance	European Union (Remote)	https://www.linkedin.com/jobs/view/4247447091/	0	2025-06-12 20:57:39.057	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
41	AI Tutor	xAI	EMEA (Remote)	https://www.linkedin.com/jobs/view/4239641951/	0	2025-06-12 20:57:39.060	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
42	AI SEO Specialist with verification	Revpanda Group	European Union (Remote)	https://www.linkedin.com/jobs/view/4239951713/	0	2025-06-12 20:57:39.063	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
43	Data Scientist	Solvex Solutions	European Union (Remote)	https://www.linkedin.com/jobs/view/4247902496/	0	2025-06-12 20:57:39.067	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
44	Content Lead (Remote from Europe)	Jobgether	European Union (Remote)	https://www.linkedin.com/jobs/view/4225639742/	0	2025-06-12 20:57:39.070	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
45	Artificial Intelligence Engineer with verification	Parallel Consulting	Amsterdam Area (On-site)	https://www.linkedin.com/jobs/view/4244489237/	0	2025-06-12 20:57:39.073	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
46	Data analyst & RevOps	Chekin	European Union (Remote)	https://www.linkedin.com/jobs/view/4242839610/	0	2025-06-12 20:57:39.077	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
47	Data Analyst with verification	Orbis Group	European Union (Remote)	https://www.linkedin.com/jobs/view/4249081788/	0	2025-06-12 20:57:39.083	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
48	AI Engineer with verification	Lognext	European Union (Remote)	https://www.linkedin.com/jobs/view/4235644929/	0	2025-06-12 20:57:39.087	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
49	Artificial Intelligence Engineer	Sensay	EMEA (Remote)	https://www.linkedin.com/jobs/view/4240948225/	0	2025-06-12 20:57:39.090	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
50	Artificial Intelligence Researcher with verification	Airswift	Amsterdam Area (Hybrid)	https://www.linkedin.com/jobs/view/4232533033/	0	2025-06-12 20:57:39.097	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
51	Artificial Intelligence Engineer with verification	Harnham	Amsterdam Area (On-site)	https://www.linkedin.com/jobs/view/4212153546/	0	2025-06-12 20:57:39.103	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
52	Agentic Twin Founder	r128	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4249614594/	0	2025-06-12 20:57:39.107	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
53	Coders - AI Training [Remote]	Braintrust	European Union (Remote)	https://www.linkedin.com/jobs/view/4201825946/	0	2025-06-12 21:00:03.980	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
54	Freelance Python AI Engineer with verification	Creative Clicks	Amsterdam, North Holland, Netherlands (Remote)	https://www.linkedin.com/jobs/view/4246054545/	0	2025-06-12 21:00:03.987	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
55	AI Consultant with verification	Revpanda Group	European Union (Remote)	https://www.linkedin.com/jobs/view/4239952205/	0	2025-06-12 21:00:03.990	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
56	Designer / AI Creator	Matter Content Agency	Amstelveen, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4238598405/	0	2025-06-12 21:00:03.993	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
57	Internship Data Science & AI with verification	CM.com	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4249660948/	0	2025-06-12 21:00:03.997	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
58	AI Developer with verification	GoSpooky	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4240652838/	0	2025-06-12 21:00:04.000	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
59	Product Marketing Manager - AI SaaS with verification	Propel	EMEA (Remote)	https://www.linkedin.com/jobs/view/4242541276/	0	2025-06-12 21:00:04.007	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
60	Data Science Intern with verification	Tencent	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4182015391/	0	2025-06-12 21:00:04.010	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
61	Artificial Intelligence Consultant with verification	Harnham	The Randstad, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4245972011/	0	2025-06-12 21:00:04.013	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
62	Python Developer	Oakwell Hampton Group	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4245876750/	0	2025-06-12 21:00:04.020	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
63	AI/ML Engineer (Intern) with verification	NXP Semiconductors	Nijmegen, Gelderland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4226398178/	0	2025-06-12 21:00:04.023	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
64	AI Solutions Engineer	Unitary	European Union (Remote)	https://www.linkedin.com/jobs/view/4241888027/	0	2025-06-12 21:00:04.027	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
65	Information Security Intern with verification	Corsearch	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4247020891/	0	2025-06-12 21:00:04.030	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
66	Prosus Internship Programme with verification	Prosus Group	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4230627735/	0	2025-06-12 21:00:04.037	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
67	Responsable de proyectos de traducción y localización de marketing	ADC Recursos Humanos	EMEA (Remote)	https://www.linkedin.com/jobs/view/4244683828/	0	2025-06-12 21:00:04.043	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
68	Machine Learning Engineer with verification	Checkout.com	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4249021992/	0	2025-06-12 21:00:04.047	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
69	Data Analyst with verification	Sopra Steria	Nieuwegein, Utrecht, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4227015959/	0	2025-06-12 21:00:04.050	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
70	AI Engineer with verification	RED Global	European Union (Remote)	https://www.linkedin.com/jobs/view/4237402181/	0	2025-06-12 21:00:04.053	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
71	English AI Trainer - Writers	Mindrift	EMEA (Remote)	https://www.linkedin.com/jobs/view/4242427730/	0	2025-06-12 21:00:04.060	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
72	Machine Learning Engineer I with verification	Booking.com	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4249846816/	0	2025-06-12 21:00:04.063	Artificial Intelligence	Amsterdam	Netherlands	Europe	102890719
73	Business Consultant –  Online Venture (Remote Opportunity)	APPETITE FOR SUCCESS LIMITED	Amsterdam Area (Remote)	https://www.linkedin.com/jobs/view/4249845450/	0	2025-06-12 21:00:29.247	Consultant	Amsterdam	Netherlands	Europe	102890719
74	Marketing Consultant	Confidential Co.	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249486875/	0	2025-06-12 21:00:29.250	Consultant	Amsterdam	Netherlands	Europe	102890719
75	Project Management Consultant	83zero	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4236363276/	0	2025-06-12 21:00:29.253	Consultant	Amsterdam	Netherlands	Europe	102890719
76	Junior Business Consultant	Swyft Consultancy	IJmuiden, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4243583212/	0	2025-06-12 21:00:29.260	Consultant	Amsterdam	Netherlands	Europe	102890719
77	AI & Business Analyst / Consultant (Remote Internship)	SCALEUP.agency	Rotterdam, South Holland, Netherlands (Remote)	https://www.linkedin.com/jobs/view/4213472738/	0	2025-06-12 21:00:29.260	Consultant	Amsterdam	Netherlands	Europe	102890719
78	Quality Assurance Consultant	Mantell Associates	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4247906073/	0	2025-06-12 21:00:29.267	Consultant	Amsterdam	Netherlands	Europe	102890719
79	Implementation Consultant with verification	Revalize	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4230979363/	0	2025-06-12 21:00:29.270	Consultant	Amsterdam	Netherlands	Europe	102890719
80	Junior IT risk consultant with verification	NIBC Bank	The Hague, South Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4248117072/	0	2025-06-12 21:00:29.277	Consultant	Amsterdam	Netherlands	Europe	102890719
81	Business consultant	Legalbylegal	Amsterdam Area (Hybrid)	https://www.linkedin.com/jobs/view/4243566234/	0	2025-06-12 21:00:29.280	Consultant	Amsterdam	Netherlands	Europe	102890719
82	360 Recruitment Consultant	Sanders & Creemers	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4227292044/	0	2025-06-12 21:00:29.283	Consultant	Amsterdam	Netherlands	Europe	102890719
83	Solutions Consultant	Clarus WMS	Amsterdam Area (Hybrid)	https://www.linkedin.com/jobs/view/4249024628/	0	2025-06-12 21:00:29.290	Consultant	Amsterdam	Netherlands	Europe	102890719
84	Business consultant	Tangelo Software	Zeist, Utrecht, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4248016430/	0	2025-06-12 21:00:29.293	Consultant	Amsterdam	Netherlands	Europe	102890719
85	Workday Functional Consultant	Worldwiders Global Recruitment	EMEA (Remote)	https://www.linkedin.com/jobs/view/4238269501/	0	2025-06-12 21:00:29.297	Consultant	Amsterdam	Netherlands	Europe	102890719
86	Market Access and Pricing Consultant with verification	Lyfegen	European Union (Remote)	https://www.linkedin.com/jobs/view/4211120197/	0	2025-06-12 21:00:29.300	Consultant	Amsterdam	Netherlands	Europe	102890719
87	Junior Consultant (Technology)	Valcon	Utrecht, Utrecht, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4241876707/	0	2025-06-12 21:00:29.303	Consultant	Amsterdam	Netherlands	Europe	102890719
88	Finance Consultant	SystemsAccountants	The Randstad, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4238228526/	0	2025-06-12 21:00:29.307	Consultant	Amsterdam	Netherlands	Europe	102890719
89	Recruitment Consultant	Adams Multilingual Recruitment	Amsterdam, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4238230620/	0	2025-06-12 21:00:29.310	Consultant	Amsterdam	Netherlands	Europe	102890719
90	Consultant Business Central	smart-value	Zwolle, Overijssel, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4249602360/	0	2025-06-12 21:00:29.320	Consultant	Amsterdam	Netherlands	Europe	102890719
91	Strategy Consultant	NewForesight	Utrecht, Utrecht, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4227618228/	0	2025-06-12 21:00:29.323	Consultant	Amsterdam	Netherlands	Europe	102890719
92	Strategy & Digital Transformation Consultant with verification	Riverflex	Amsterdam Area (On-site)	https://www.linkedin.com/jobs/view/4230260616/	0	2025-06-12 21:00:29.327	Consultant	Amsterdam	Netherlands	Europe	102890719
93	Consultant with verification	Olympia	Venlo, Limburg, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4249023913/	0	2025-06-12 21:00:29.330	Consultant	Amsterdam	Netherlands	Europe	102890719
94	Identity Management Consultant with verification	Next Ventures	European Union (Remote)	https://www.linkedin.com/jobs/view/4232293952/	0	2025-06-12 21:00:29.337	Consultant	Amsterdam	Netherlands	Europe	102890719
95	Consultant - Unique	Jobster	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4248160914/	0	2025-06-12 21:00:29.340	Consultant	Amsterdam	Netherlands	Europe	102890719
96	Senior Data Analyst	Confidential Co.	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249489515/	0	2025-06-12 21:04:23.117	Data	Amsterdam	Netherlands	Europe	102890719
97	Data Analyst	Taskify	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249266285/	0	2025-06-12 21:04:23.123	Data	Amsterdam	Netherlands	Europe	102890719
99	Data Annotator (Math & Coding)	micro1	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249605580/	0	2025-06-12 21:04:23.133	Data	Amsterdam	Netherlands	Europe	102890719
100	Senior Data Analyst with verification	Stott and May	European Union (Remote)	https://www.linkedin.com/jobs/view/4247907385/	0	2025-06-12 21:04:23.137	Data	Amsterdam	Netherlands	Europe	102890719
101	Product Owner	Confidential Co.	EMEA (Remote)	https://www.linkedin.com/jobs/view/4248697293/	0	2025-06-12 21:04:23.143	Data	Amsterdam	Netherlands	Europe	102890719
102	Workday Data Conversion Consultant	SNI	European Union (Remote)	https://www.linkedin.com/jobs/view/4247844297/	0	2025-06-12 21:04:23.150	Data	Amsterdam	Netherlands	Europe	102890719
103	Senior Data Analyst	Warman O'Brien	European Union (Remote)	https://www.linkedin.com/jobs/view/4248187006/	0	2025-06-12 21:04:23.157	Data	Amsterdam	Netherlands	Europe	102890719
104	Product Data Analyst with verification	Deel	EMEA (Remote)	https://www.linkedin.com/jobs/view/4226372509/	0	2025-06-12 21:04:23.160	Data	Amsterdam	Netherlands	Europe	102890719
105	Data Strategy Consultant	CORUS Consulting	European Union (Remote)	https://www.linkedin.com/jobs/view/4248205311/	0	2025-06-12 21:04:23.167	Data	Amsterdam	Netherlands	Europe	102890719
106	Data Migration (ADM) Specialist with verification	DSR Global	European Union (Remote)	https://www.linkedin.com/jobs/view/4246561747/	0	2025-06-12 21:04:23.170	Data	Amsterdam	Netherlands	Europe	102890719
107	Senior Administrator Data Analytics	teamative	European Union (Remote)	https://www.linkedin.com/jobs/view/4225367631/	0	2025-06-12 21:04:23.173	Data	Amsterdam	Netherlands	Europe	102890719
108	Data Science Lead	N.Rich	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4243555865/	0	2025-06-12 21:04:23.177	Data	Amsterdam	Netherlands	Europe	102890719
109	Teaching Assistant: Data Center Technician with verification	Correlation One	EMEA (Remote)	https://www.linkedin.com/jobs/view/4247061961/	0	2025-06-12 21:04:23.180	Data	Amsterdam	Netherlands	Europe	102890719
110	Data Steward regio Eindhoven en Maastricht with verification	Maastricht University	Maastricht, Limburg, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4247781814/	0	2025-06-12 21:04:23.187	Data	Amsterdam	Netherlands	Europe	102890719
111	Telemarketeer B2B - Call Agent (Freelance / Payroll)	HiperLabs B2B leadgeneratie	Haarlem, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/collections/recommended/	0	2025-06-12 21:04:23.190	Data	Amsterdam	Netherlands	Europe	102890719
114	Frontend Developer	micro1	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249053985/	0	2025-06-12 21:04:48.387	Developer	Amsterdam	Netherlands	Europe	102890719
115	Junior Frontend Developer	Good News.	Breda, North Brabant, Netherlands (Remote)	https://www.linkedin.com/jobs/view/4245557018/	0	2025-06-12 21:04:48.390	Developer	Amsterdam	Netherlands	Europe	102890719
116	Frontend Developer	Confidential Co.	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249495239/	0	2025-06-12 21:04:48.397	Developer	Amsterdam	Netherlands	Europe	102890719
117	Javascript Developer with verification	Bluebird	European Union (Remote)	https://www.linkedin.com/jobs/view/4247900026/	0	2025-06-12 21:04:48.400	Developer	Amsterdam	Netherlands	Europe	102890719
118	Frontend Developer with verification	Signify Technology	Utrecht, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4237208113/	0	2025-06-12 21:04:48.403	Developer	Amsterdam	Netherlands	Europe	102890719
119	Software developer	Ximius Capaciteitsmanagement Zorg	Eindhoven, North Brabant, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4242553801/	0	2025-06-12 21:04:48.407	Developer	Amsterdam	Netherlands	Europe	102890719
120	Junior Backend Developer with verification	Vision Healthcare NV	Haarlem, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4242553569/	0	2025-06-12 21:04:48.410	Developer	Amsterdam	Netherlands	Europe	102890719
121	Front-end Developer	Alltrack Medical	Halfweg, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4216347325/	0	2025-06-12 21:04:48.413	Developer	Amsterdam	Netherlands	Europe	102890719
122	Frontend Developer	Aricoma	The Hague, South Holland, Netherlands (Remote)	https://www.linkedin.com/jobs/view/4233597476/	0	2025-06-12 21:04:48.420	Developer	Amsterdam	Netherlands	Europe	102890719
123	Senior Java Developer	Marcus Donald People	European Union (Remote)	https://www.linkedin.com/jobs/view/4248171632/	0	2025-06-12 21:04:48.423	Developer	Amsterdam	Netherlands	Europe	102890719
124	Java Developer Contract with verification	Amoria Bond	Netherlands (Remote)	https://www.linkedin.com/jobs/view/4230708436/	0	2025-06-12 21:04:48.427	Developer	Amsterdam	Netherlands	Europe	102890719
125	Java Developer Contract	ANTMA IT	European Union (Remote)	https://www.linkedin.com/jobs/view/4237936135/	0	2025-06-12 21:04:48.430	Developer	Amsterdam	Netherlands	Europe	102890719
126	Junior Front-end Developer (Traineeship)	Humanoids	Amsterdam, North Holland, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4244566828/	0	2025-06-12 21:04:48.437	Developer	Amsterdam	Netherlands	Europe	102890719
127	Frontend Developer	Craftr	Apeldoorn, Gelderland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4236916094/	0	2025-06-12 21:04:48.440	Developer	Amsterdam	Netherlands	Europe	102890719
128	Senior Backend Developer	Discovered MENA	EMEA (Remote)	https://www.linkedin.com/jobs/view/4239071410/	0	2025-06-12 21:04:48.443	Developer	Amsterdam	Netherlands	Europe	102890719
129	Full Stack Developer with verification	Airspace	Amsterdam, North Holland, Netherlands (Remote)	https://www.linkedin.com/jobs/view/4242947830/	0	2025-06-12 21:04:48.447	Developer	Amsterdam	Netherlands	Europe	102890719
130	Frontend Developer	StaffingBird	Amsterdam Area (Hybrid)	https://www.linkedin.com/jobs/view/4229468198/	0	2025-06-12 21:04:48.450	Developer	Amsterdam	Netherlands	Europe	102890719
131	Frontend Developer with verification	Sigmax	Enschede, Overijssel, Netherlands (On-site)	https://www.linkedin.com/jobs/view/4245437099/	0	2025-06-12 21:04:48.453	Developer	Amsterdam	Netherlands	Europe	102890719
132	Junior Developer - Interviewer	SME Work	European Union (Remote)	https://www.linkedin.com/jobs/view/4240932839/	0	2025-06-12 21:04:48.457	Developer	Amsterdam	Netherlands	Europe	102890719
133	Lead Java Developer / Architect	Runtime Group Ltd	European Union (Remote)	https://www.linkedin.com/jobs/view/4249844042/	0	2025-06-12 21:04:48.460	Developer	Amsterdam	Netherlands	Europe	102890719
134	Frontend Developer	Tiny Pixels	Hoorn, North Holland, Netherlands (Hybrid)	https://www.linkedin.com/jobs/view/4248174484/	0	2025-06-12 21:04:48.463	Developer	Amsterdam	Netherlands	Europe	102890719
135	Frontend Developer	Blockchain 121	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4232548117/	0	2025-06-12 21:04:48.467	Developer	Amsterdam	Netherlands	Europe	102890719
